customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9030-QGZNL,0,0,0,0,8,1,0,2,0,0,0,0,0,1,2,0,3,20.850000381469727,161.64999389648438,0
6204-IEUXJ,0,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,1,80.0999984741211,217.5500030517578,1
3126-WQMGH,0,0,1,0,49,1,1,0,0,0,0,0,0,0,0,1,1,52.150001525878906,2583.75,0
4529-CKBCL,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,2,80.19999694824219,146.0500030517578,1
2506-CLAKW,0,0,0,0,6,1,0,1,1,1,1,1,0,1,0,1,0,98.1500015258789,567.4500122070312,1
7176-WRTNX,1,0,0,0,70,1,1,1,1,1,1,1,1,1,2,1,0,114.94999694824219,7711.25,0
1583-IHQZE,1,0,0,0,12,1,1,1,0,1,1,1,1,1,0,1,3,112.94999694824219,1384.75,1
5732-IKGQH,1,1,1,0,52,1,0,1,1,0,1,1,1,1,1,1,0,104.44999694824219,5481.25,0
9239-GZHZE,0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,113.6500015258789,8124.2001953125,0
7205-BAIAD,0,0,0,0,40,1,0,2,0,0,0,0,0,1,2,1,0,20.600000381469727,827.2999877929688,0
0151-ONTOV,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9000015258789,70.9000015258789,1
4140-MUHUG,0,1,0,0,3,1,0,1,0,0,1,0,1,0,0,1,2,86.8499984741211,220.9499969482422,1
0093-EXYQL,0,1,0,0,40,1,0,1,0,0,0,0,1,1,0,1,2,91.55000305175781,3673.60009765625,0
8064-RAVOH,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,2,49.849998474121094,49.849998474121094,0
0219-QAERP,1,0,1,0,30,1,0,2,0,0,0,0,0,1,1,0,1,19.799999237060547,576.6500244140625,0
0320-JDNQG,1,0,1,1,23,1,0,1,1,0,0,1,1,1,0,1,2,99.8499984741211,2331.300048828125,1
7180-PISOG,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,74.5,74.5,1
9168-INPSZ,0,1,1,0,44,1,1,1,0,0,1,1,1,1,0,0,2,104.1500015258789,4495.64990234375,0
3571-RFHAR,1,0,0,0,65,1,1,1,0,1,1,1,1,1,0,1,2,109.1500015258789,6941.2001953125,1
0015-UOCOJ,0,1,0,0,7,1,0,0,1,0,0,0,0,0,0,1,2,48.20000076293945,340.3500061035156,0
5334-AFQJB,1,1,0,0,72,1,1,2,0,0,0,0,0,1,2,1,1,25.100000381469727,1789.9000244140625,0
2754-SDJRD,0,1,0,0,8,1,1,1,0,0,0,1,1,1,0,1,1,100.1500015258789,908.5499877929688,0
9578-VRMNM,0,0,0,0,16,1,1,0,0,0,1,0,0,1,0,1,1,65.19999694824219,1043.3499755859375,1
1587-FKLZB,1,1,1,1,66,1,1,1,0,0,1,0,1,1,0,1,1,99.5,6822.14990234375,1
6140-QNRQQ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.55000305175781,71.55000305175781,1
8963-JLGJT,1,0,0,1,3,1,0,0,1,0,1,0,0,0,0,0,3,55.900001525878906,157.5500030517578,0
4307-KTUMW,1,0,1,0,53,1,1,1,1,0,1,0,0,1,0,0,2,93.9000015258789,5029.2001953125,1
1465-LNTLJ,1,1,1,0,8,1,0,0,0,0,1,1,0,1,0,1,1,64.4000015258789,581.7000122070312,0
5440-FLBQG,1,1,1,0,69,1,1,1,0,1,1,1,1,1,2,1,0,108.4000015258789,7318.2001953125,1
2135-DQWAQ,0,0,0,0,5,1,0,1,0,1,0,0,1,0,0,1,3,85.30000305175781,420.45001220703125,0
4056-QHXHZ,0,0,1,1,72,1,1,1,1,0,1,1,1,1,2,0,3,107.44999694824219,7576.7001953125,0
7470-MCQTK,0,0,1,0,13,0,0,0,0,0,1,0,1,1,0,1,0,48.75,633.4000244140625,1
7488-MXJIV,0,0,0,0,4,1,1,1,0,0,0,0,1,0,0,1,2,85.6500015258789,321.6499938964844,1
7401-JIXNM,0,0,1,1,54,1,1,0,1,1,1,1,1,1,2,0,1,91.30000305175781,4965.0,0
9339-FIIJL,1,0,1,0,72,1,1,0,0,1,1,1,1,1,2,0,0,85.94999694824219,6151.89990234375,0
2027-FECZV,1,0,0,0,12,1,1,1,0,1,1,0,1,1,0,1,2,106.69999694824219,1253.9000244140625,1
2672-DZUOY,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,25.149999618530273,25.149999618530273,1
4706-DGAHW,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.20000076293945,45.20000076293945,0
3870-MQAMG,0,0,1,0,54,1,1,1,0,1,1,1,1,1,1,0,2,110.3499984741211,5893.14990234375,1
6670-MFRPK,1,0,1,1,69,1,1,1,0,0,1,0,0,0,2,1,1,79.19999694824219,5420.64990234375,0
6177-PEVRA,0,0,0,0,48,1,0,0,1,1,0,0,0,0,2,0,1,55.5,2627.35009765625,0
4800-CZMPC,0,0,1,1,48,1,1,1,1,1,0,0,1,1,1,1,1,103.25,5037.5498046875,1
4813-HQMGZ,0,0,1,0,8,1,1,1,0,0,0,1,0,1,0,1,2,90.25,743.75,0
7579-KKLOE,1,0,1,1,71,1,1,0,1,1,1,1,1,1,2,1,3,91.25,6589.60009765625,0
7377-DMMRI,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,47.79999923706055,92.44999694824219,1
8402-EIVQS,1,0,1,0,67,1,0,1,1,1,0,0,1,1,1,1,1,100.9000015258789,6733.14990234375,0
4947-DSMXK,1,0,1,1,34,1,1,1,0,1,0,0,1,1,0,1,0,97.69999694824219,3410.0,0
7245-NIIWQ,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.8499984741211,199.85000610351562,0
0002-ORFBO,0,0,1,1,9,1,0,0,0,1,0,1,1,0,1,1,3,65.5999984741211,593.2999877929688,0
3324-OIRTO,1,0,1,1,71,1,0,1,1,1,1,0,1,1,1,1,0,104.6500015258789,7288.39990234375,0
5414-OFQCB,1,0,0,0,57,1,1,1,0,0,0,1,1,0,2,1,1,90.44999694824219,5229.7998046875,0
4967-WPNCF,1,0,0,0,72,0,0,0,1,1,1,1,1,1,2,1,0,63.70000076293945,4464.7998046875,0
8552-OBVRU,0,1,1,1,48,1,0,1,1,0,1,1,1,1,0,1,2,104.5,5068.0498046875,0
8499-BRXTD,1,0,0,0,18,1,0,2,0,0,0,0,0,1,1,0,3,20.100000381469727,401.8500061035156,0
9154-QDGTH,1,0,1,1,43,1,1,1,0,0,1,1,1,1,1,1,1,104.30000305175781,4451.85009765625,0
8197-BFWVU,0,0,1,1,72,1,1,0,1,1,1,1,1,1,2,1,0,93.25,6688.9501953125,0
2577-GVSIL,1,0,1,1,35,1,1,0,0,0,0,1,1,1,1,1,0,73.44999694824219,2661.10009765625,0
9367-OIUXP,1,0,0,0,4,1,0,2,0,0,0,0,0,1,0,0,3,20.700000762939453,73.05000305175781,0
6770-UAYGJ,0,0,1,1,49,1,1,2,0,0,0,0,0,1,2,0,3,25.25,1211.6500244140625,0
6463-HHXJR,0,0,1,1,71,1,1,1,1,1,1,0,1,0,2,0,0,100.5,7030.64990234375,0
7928-VJYAB,1,0,1,1,11,1,0,1,0,0,0,0,1,1,0,0,2,90.5999984741211,1020.2000122070312,0
1187-WILMM,1,0,1,1,63,1,1,0,1,1,1,1,1,1,2,1,1,89.4000015258789,5597.64990234375,0
9776-OJUZI,0,1,0,0,65,1,1,1,0,1,1,0,1,0,0,1,0,95.44999694824219,6223.2998046875,0
1306-RPWXZ,0,0,0,1,49,1,0,2,0,0,0,0,0,1,2,0,1,20.450000762939453,1024.6500244140625,0
8949-JTMAY,0,0,0,0,29,1,1,1,0,0,1,0,1,1,0,1,1,98.5999984741211,2933.199951171875,1
2774-LVQUS,0,1,1,0,15,1,1,1,0,0,1,1,0,0,0,1,2,83.05000305175781,1258.300048828125,1
3097-PYWXL,0,0,1,1,4,1,0,2,0,0,0,0,0,1,0,1,2,19.950000762939453,82.9000015258789,0
2266-SJNAT,0,0,1,0,72,1,1,1,0,1,1,1,1,1,1,0,1,109.1500015258789,7789.60009765625,0
0869-PAPRP,0,1,1,0,26,1,0,1,0,0,1,0,1,0,0,1,1,85.69999694824219,2067.0,0
4238-JSSWH,0,1,1,0,35,1,1,1,0,0,1,0,1,1,0,0,0,102.05000305175781,3452.550048828125,0
2972-YDYUW,0,0,0,0,57,1,1,1,0,1,0,1,0,1,1,0,2,94.69999694824219,5468.9501953125,0
1104-FEJAM,1,0,1,1,28,1,1,0,0,1,0,0,0,1,0,0,2,64.4000015258789,1802.1500244140625,0
2809-ILCYT,0,0,1,0,25,1,1,2,0,0,0,0,0,1,1,1,3,26.799999237060547,733.5499877929688,0
5499-ECUTN,0,0,1,0,47,1,0,0,1,0,1,0,1,0,1,1,1,66.05000305175781,3021.449951171875,0
4981-FLTMF,0,0,1,1,57,1,1,0,1,1,0,1,0,0,0,0,0,65.19999694824219,3687.85009765625,0
9121-PHQSR,1,1,1,0,16,1,1,1,0,0,0,0,1,0,0,1,1,85.05000305175781,1391.1500244140625,0
3113-IWHLC,1,0,0,0,5,1,0,0,1,0,1,0,0,0,0,1,3,55.79999923706055,274.3500061035156,0
3211-ILJTT,1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4000015258789,1214.050048828125,1
4612-THJBS,0,1,0,0,56,1,1,1,0,1,1,0,1,1,1,1,0,104.75,5510.64990234375,1
4277-BWBML,1,0,1,1,72,1,0,2,0,0,0,0,0,1,2,0,0,19.950000762939453,1322.8499755859375,0
4094-NSEDU,0,1,0,0,21,1,1,1,0,0,0,0,1,1,0,1,2,94.25,1973.75,1
0234-TEVTT,0,0,1,1,48,0,0,0,1,0,1,0,0,1,1,0,1,45.0,2196.300048828125,0
4304-TSPVK,0,0,1,0,68,1,1,1,1,1,1,1,1,1,2,0,0,114.9000015258789,7843.5498046875,0
1552-AAGRX,0,0,0,0,30,1,1,1,1,0,0,1,1,1,0,0,0,106.4000015258789,3211.89990234375,0
2637-FKFSY,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.099998474121094,130.14999389648438,0
9796-MVYXX,0,1,0,0,14,0,0,0,1,0,1,1,0,0,2,0,3,39.70000076293945,692.3499755859375,0
7874-ECPQJ,0,0,0,1,4,1,0,2,0,0,0,0,0,1,0,1,0,20.049999237060547,85.5,0
0020-INWCK,0,0,1,1,71,1,1,1,0,1,1,0,0,1,2,1,1,95.75,6849.39990234375,0
7089-RKVSZ,1,0,1,1,8,1,1,2,0,0,0,0,0,1,1,0,3,24.399999618530273,203.9499969482422,0
2683-JXWQQ,1,0,1,1,61,0,0,0,1,0,1,0,0,0,0,0,0,33.599998474121094,2117.199951171875,0
9548-ZMVTX,1,0,1,1,72,1,1,1,0,1,1,1,0,0,2,0,0,90.44999694824219,6565.85009765625,0
8739-XNIKG,0,0,0,0,5,1,1,1,0,0,0,0,1,0,0,1,2,84.0,424.75,0
9755-JHNMN,0,0,0,0,49,1,0,0,1,1,1,1,0,0,2,0,0,67.4000015258789,3306.85009765625,0
3981-QSVQI,1,0,0,0,8,1,0,2,0,0,0,0,0,1,0,1,0,19.700000762939453,168.89999389648438,0
2789-HQBOU,1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,2,80.3499984741211,253.8000030517578,0
9424-CMPOG,1,0,1,1,9,1,0,2,0,0,0,0,0,1,2,0,3,19.600000381469727,197.39999389648438,0
5067-WJEUN,1,0,1,1,67,1,0,0,1,1,0,0,0,0,2,1,0,54.20000076293945,3838.199951171875,0
3450-WXOAT,1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.20000076293945,2065.14990234375,0
9251-WNSOD,0,0,1,0,67,1,1,0,1,1,1,0,0,1,1,0,3,75.0999984741211,5064.4501953125,0
6974-DAFLI,0,0,1,0,55,1,0,2,0,0,0,0,0,1,1,0,2,19.700000762939453,1140.050048828125,0
2616-UUTFK,1,0,1,0,33,1,1,0,1,1,1,0,1,0,0,1,0,72.75,2447.449951171875,0
7064-JHXCE,1,0,1,1,62,1,0,2,0,0,0,0,0,1,2,0,1,20.049999237060547,1263.9000244140625,0
5103-MHMHY,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95000076293945,45.95000076293945,1
7989-AWGEH,1,0,1,1,49,0,0,0,1,0,0,0,0,1,0,1,2,39.20000076293945,1838.1500244140625,0
4373-VVHQL,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.75,44.75,0
4559-UWIHT,1,0,1,0,14,1,1,1,0,1,1,0,0,0,0,1,2,82.6500015258789,1185.0,0
7268-IGMFD,1,1,0,0,18,1,1,1,0,0,1,1,1,0,0,0,0,93.9000015258789,1743.9000244140625,0
1846-XWOQN,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1500015258789,70.1500015258789,1
0235-KGSLC,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,85.55000305175781,85.55000305175781,1
6650-BWFRT,0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,117.1500015258789,8529.5,0
9570-KYEUA,1,0,0,0,64,1,1,1,1,0,1,1,0,1,2,0,1,99.25,6549.4501953125,0
6993-YGFJV,1,0,1,0,69,1,1,1,1,1,1,1,1,1,2,1,0,112.55000305175781,7806.5,0
2712-SYWAY,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,2,25.700000762939453,25.700000762939453,0
0730-BGQGF,1,0,1,1,71,1,1,0,1,1,1,1,1,1,2,0,1,90.30000305175781,6287.2998046875,0
5498-IBWPI,0,0,1,1,66,1,0,0,0,0,0,1,0,0,1,1,1,49.400001525878906,3251.85009765625,0
9101-NTIXF,1,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,3,19.399999618530273,50.599998474121094,0
0013-SMEOE,0,1,1,0,71,1,0,1,1,1,1,1,1,1,2,1,0,109.69999694824219,7904.25,0
9314-QDMDW,1,0,0,0,11,1,0,0,0,1,0,0,1,0,1,1,2,61.25,729.9500122070312,0
9308-ANMVE,1,0,0,1,47,1,0,0,1,1,0,0,0,0,0,1,2,55.29999923706055,2654.050048828125,0
2884-GBPFB,0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.30000305175781,2416.550048828125,1
3757-NJYBX,1,1,1,0,32,1,1,1,0,1,1,0,1,1,0,0,0,106.3499984741211,3520.75,1
3413-DHLPB,1,0,1,1,60,1,1,1,0,1,0,1,1,1,0,1,0,103.75,5969.9501953125,0
7649-PHJVR,1,0,0,0,11,1,0,2,0,0,0,0,0,1,1,0,3,19.5,226.8000030517578,0
6114-TCFID,0,0,0,0,29,0,0,0,1,1,0,1,0,0,1,0,1,39.5,1082.75,0
3787-TRIAL,1,0,1,1,21,0,0,0,0,0,0,0,0,0,0,1,2,26.049999237060547,565.75,0
2573-GYRUU,1,1,1,0,48,1,1,1,0,0,1,0,0,1,0,1,1,91.05000305175781,4370.75,0
5156-UMKOW,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,3,29.649999618530273,90.05000305175781,0
1247-QBVSH,0,0,1,1,43,1,0,0,0,1,0,0,0,0,0,0,3,50.20000076293945,2169.39990234375,0
6734-GMPVK,1,0,0,0,5,1,1,1,0,1,1,0,1,1,0,0,2,105.30000305175781,550.5999755859375,0
9822-OAOVB,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,55.45000076293945,55.45000076293945,0
6161-ERDGD,1,0,1,1,71,1,1,0,1,0,1,1,1,1,1,0,2,85.44999694824219,6300.85009765625,0
1226-JZNKR,0,0,1,1,8,1,0,2,0,0,0,0,0,1,1,0,2,19.799999237060547,160.0500030517578,0
7318-EIVKO,1,0,0,0,8,1,1,0,0,0,0,0,1,0,0,1,2,59.25,436.6000061035156,0
3771-PZOBW,1,0,0,0,20,1,1,1,0,0,1,0,1,0,0,1,1,90.69999694824219,1781.3499755859375,0
5136-KCKGI,0,0,1,1,33,1,1,1,1,0,1,0,1,1,1,1,3,103.69999694824219,3467.0,1
8231-BSWXX,1,0,0,0,71,1,1,1,0,1,0,0,0,0,1,1,1,79.05000305175781,5552.5,0
6486-LHTMA,0,1,1,0,31,1,1,1,0,0,1,0,1,0,1,1,2,90.69999694824219,2835.5,0
4083-BFNYK,0,1,1,0,38,1,1,1,1,1,0,0,0,1,1,0,1,95.0,3591.25,0
3722-WPXTK,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,2,88.3499984741211,88.3499984741211,1
7389-KBFIT,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,3,30.25,63.75,0
7176-WIONM,0,0,1,0,12,0,0,0,0,0,1,0,1,1,0,1,0,49.849998474121094,617.1500244140625,0
5141-ZUVBH,0,0,0,1,9,1,0,1,1,0,1,1,0,1,0,0,0,93.0,870.25,0
1089-HDMKP,1,1,0,1,11,1,0,0,0,1,0,1,0,0,0,1,2,54.54999923706055,601.25,0
7623-HKYRK,1,0,0,1,6,1,0,2,0,0,0,0,0,1,0,0,3,19.700000762939453,111.6500015258789,0
0310-SUCIN,0,0,1,0,71,1,0,0,1,1,1,1,1,1,1,1,0,84.80000305175781,6046.10009765625,0
5197-PYEPU,0,0,1,1,42,1,1,1,1,1,0,0,1,0,1,1,1,94.44999694824219,3923.800048828125,0
2929-ERCFZ,0,0,1,1,8,1,0,1,0,0,1,0,1,1,0,1,2,94.19999694824219,777.2999877929688,1
7548-SEPYI,0,0,0,0,5,1,0,1,0,1,0,0,1,1,0,1,2,96.25,512.4500122070312,1
8835-VSDSE,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.69999694824219,141.4499969482422,1
6619-RPLQZ,0,0,1,1,45,1,0,2,0,0,0,0,0,1,2,0,3,20.850000381469727,892.1500244140625,0
3275-RHRNE,1,0,1,1,28,0,0,0,0,1,1,1,1,1,1,1,1,60.0,1682.050048828125,0
3503-TYDAY,0,0,1,0,43,1,1,1,0,1,0,0,0,0,0,0,2,80.44999694824219,3398.89990234375,0
6901-GOGZG,1,0,0,1,60,1,1,0,1,0,1,1,1,1,2,1,2,84.94999694824219,4984.85009765625,0
1623-NLDOT,0,0,1,0,42,0,0,0,0,1,0,1,0,0,1,0,3,33.54999923706055,1445.300048828125,1
7021-XSNYE,1,0,1,1,7,0,0,0,1,0,1,1,0,1,2,0,1,49.650001525878906,305.54998779296875,0
9621-OUPYD,0,0,1,0,25,1,0,2,0,0,0,0,0,1,1,1,0,20.200000762939453,507.8999938964844,0
9898-KZQDZ,0,1,1,1,40,1,1,1,0,0,0,0,1,1,0,1,1,94.55000305175781,3640.449951171875,1
8982-NHAVY,1,0,0,0,27,1,1,1,0,0,1,0,1,1,1,1,0,100.5,2673.449951171875,0
4307-KWMXE,1,0,0,0,10,0,0,0,0,1,0,1,0,0,0,0,2,35.75,389.79998779296875,0
0141-YEAYS,0,1,0,0,27,1,1,1,0,1,1,0,0,0,0,1,0,86.44999694824219,2401.050048828125,0
2450-ZKEED,0,0,0,0,11,1,0,0,0,0,1,1,0,0,1,0,0,53.79999923706055,651.5499877929688,0
3694-DELSO,1,0,1,1,4,0,0,0,1,0,0,0,1,0,0,0,1,38.54999923706055,156.10000610351562,0
3893-JRNFS,1,0,0,0,68,0,0,0,0,0,1,0,0,1,0,1,0,39.900001525878906,2796.35009765625,0
9603-OAIHC,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05000305175781,70.05000305175781,0
1133-KXCGE,0,0,0,0,18,1,0,2,0,0,0,0,0,1,1,0,3,20.100000381469727,407.04998779296875,0
5236-PERKL,0,0,0,0,57,1,1,1,1,1,1,0,1,1,2,1,0,112.94999694824219,6465.0,1
0142-GVYSN,1,0,0,0,26,1,0,2,0,0,0,0,0,1,0,1,2,20.299999237060547,511.25,0
1049-FYSYG,0,0,1,0,17,0,0,0,0,1,1,0,0,0,0,1,1,35.650001525878906,646.0499877929688,0
7854-FOKSF,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,35.900001525878906,35.900001525878906,1
2519-FAKOD,1,0,0,1,38,1,1,1,0,0,1,0,1,1,0,1,0,99.25,3777.14990234375,1
8406-LNMHF,1,1,1,0,59,1,0,1,1,1,1,0,0,0,1,1,1,82.94999694824219,4903.14990234375,0
1821-BUCWY,1,0,0,0,30,1,0,0,1,0,1,0,0,0,2,1,3,55.650001525878906,1653.8499755859375,0
8263-JQAIK,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,24.450000762939453,47.5,1
0023-UYUPN,0,1,1,0,50,1,1,2,0,0,0,0,0,1,1,0,2,25.200000762939453,1306.300048828125,0
8314-DPQHL,1,0,0,0,9,0,0,0,1,0,1,1,0,1,1,0,3,50.79999923706055,463.6000061035156,0
1465-WCZVT,0,0,1,1,3,1,0,2,0,0,0,0,0,1,0,0,3,19.649999618530273,60.650001525878906,0
9481-SFCQY,0,0,0,1,14,1,0,0,0,0,1,0,1,0,0,1,1,59.79999923706055,824.8499755859375,0
6360-SVNWV,0,1,0,0,31,1,0,1,1,0,0,0,0,0,0,1,1,73.55000305175781,2094.64990234375,0
0567-GGCAC,0,0,0,0,7,1,0,0,1,1,1,0,0,0,0,0,2,61.400001525878906,438.8999938964844,0
7089-IVVAZ,0,0,0,0,8,1,1,1,1,0,0,1,1,1,0,1,0,103.3499984741211,847.2999877929688,1
8884-MRNSU,1,0,1,1,17,1,0,2,0,0,0,0,0,1,1,0,0,19.899999618530273,329.75,0
2171-UDMFD,1,0,1,1,32,1,0,2,0,0,0,0,0,1,0,1,1,19.450000762939453,674.5499877929688,0
9050-IKDZA,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,3,81.5,162.5500030517578,0
2205-YMZZJ,1,1,0,0,7,1,1,1,0,0,0,0,1,0,0,1,2,84.80000305175781,546.9500122070312,1
9802-CAQUT,0,0,1,1,72,1,1,1,1,1,1,0,1,1,2,0,1,109.55000305175781,7887.25,0
1254-IZEYF,0,1,0,0,31,1,1,1,0,1,0,0,1,1,0,1,2,99.94999694824219,3186.64990234375,1
0187-WZNAB,0,0,1,1,27,1,0,1,1,0,0,0,0,0,0,0,3,74.4000015258789,1972.3499755859375,0
9492-TOKRI,0,0,0,0,18,1,1,1,0,1,0,0,1,0,0,1,1,90.0,1527.3499755859375,1
1475-VWVDO,1,0,0,0,7,1,0,1,0,0,1,0,0,0,0,1,2,74.9000015258789,490.54998779296875,0
9221-OTIVJ,0,1,0,0,14,1,1,1,0,1,1,0,1,1,0,1,2,104.8499984741211,1531.4000244140625,1
1357-MVDOZ,1,0,1,1,11,1,0,0,0,0,1,0,1,0,0,1,0,59.650001525878906,683.25,0
7602-MVRMB,0,0,1,1,72,1,1,1,1,0,1,1,1,1,2,1,0,110.44999694824219,8058.85009765625,0
3325-FUYCG,1,0,1,1,28,1,1,1,1,1,0,0,1,1,1,0,2,106.0999984741211,2847.39990234375,1
5908-QMGOE,1,1,0,0,15,1,1,1,0,0,0,0,0,0,0,1,1,74.19999694824219,1133.9000244140625,1
1197-BVMVG,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,1,2,74.44999694824219,294.45001220703125,0
5406-KGRMX,0,0,0,0,71,1,1,2,0,0,0,0,0,1,2,0,2,24.549999237060547,1719.1500244140625,0
8481-YYXWG,0,0,0,0,5,1,0,1,0,1,0,1,0,1,0,1,2,89.3499984741211,461.70001220703125,1
5968-HYJRZ,1,0,1,1,47,1,1,2,0,0,0,0,0,1,2,0,3,24.549999237060547,1160.449951171875,0
5198-EFNBM,1,1,1,0,57,1,0,1,0,1,1,0,1,0,1,1,2,90.6500015258789,5199.7998046875,0
7516-GMHUV,1,1,1,0,50,1,1,1,1,0,1,0,1,1,2,1,1,105.05000305175781,5163.2998046875,0
7140-ADSMJ,1,0,0,0,8,1,0,2,0,0,0,0,0,1,0,1,1,20.450000762939453,162.3000030517578,0
2230-XTUWL,0,0,1,1,48,1,0,2,0,0,0,0,0,1,2,0,3,19.549999237060547,883.3499755859375,0
7706-YLMQA,0,0,0,0,70,1,0,2,0,0,0,0,0,1,1,0,0,19.700000762939453,1341.5,0
2585-KTFRE,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,70.44999694824219,70.44999694824219,0
7994-UYIVZ,1,0,1,0,8,1,1,1,0,0,0,0,0,1,0,1,0,85.6500015258789,659.4500122070312,0
2609-IAICY,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,77.1500015258789,77.1500015258789,1
1740-CSDJP,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,35.25,35.25,1
7717-BICXI,1,0,1,1,60,1,0,2,0,0,0,0,0,1,2,0,3,20.549999237060547,1205.050048828125,0
6559-RAKOZ,1,0,1,1,49,1,1,1,0,0,0,1,1,1,1,1,2,97.94999694824219,4917.89990234375,0
2636-OHFMN,1,0,1,0,4,0,0,0,0,1,0,0,1,1,0,1,2,48.54999923706055,201.0,1
4716-MRVEN,0,0,0,0,29,1,0,2,0,0,0,0,0,1,1,0,3,20.0,599.2999877929688,0
2143-LJULT,0,0,1,0,67,1,1,2,0,0,0,0,0,1,2,1,1,25.25,1733.1500244140625,0
1323-OOEPC,0,0,1,0,53,1,1,1,0,1,0,0,1,1,0,1,1,98.4000015258789,5149.5,1
3200-MNQTF,1,0,1,0,67,1,1,0,1,1,1,1,0,0,2,0,1,70.9000015258789,4677.10009765625,0
6164-HXUGH,0,0,1,1,6,1,0,2,0,0,0,0,0,1,0,0,3,19.850000381469727,119.30000305175781,0
5630-IXDXV,0,0,0,0,47,1,1,1,0,1,1,0,1,1,0,1,2,106.3499984741211,4849.10009765625,0
0320-DWVTU,0,0,0,0,53,1,0,1,1,1,1,1,0,1,2,0,3,99.5,5424.25,0
9135-MGVPY,1,0,1,0,69,1,0,0,1,1,1,1,1,1,2,1,3,84.69999694824219,5878.89990234375,0
1212-GLHMD,1,0,0,0,3,1,0,1,1,0,0,0,0,1,0,1,3,86.05000305175781,244.85000610351562,0
7878-JGDKK,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,44.54999923706055,220.75,0
1088-AUUZZ,1,0,1,1,56,1,1,0,1,1,0,1,0,1,2,1,1,75.8499984741211,4261.2001953125,0
0397-GZBBC,1,1,1,0,59,1,1,1,0,0,0,0,1,1,0,1,0,93.8499984741211,5574.75,1
6614-YWYSC,1,1,1,0,61,1,1,2,0,0,0,0,0,1,2,0,0,25.0,1501.75,0
9588-OZDMQ,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.0,89.75,0
7641-EUYET,1,1,1,1,46,1,1,1,1,1,1,0,1,0,0,1,2,100.69999694824219,4541.2001953125,1
6476-EPYZR,1,0,1,1,12,1,0,2,0,0,0,0,0,1,0,0,3,20.5,255.5,0
9921-ZVRHG,0,0,0,0,14,1,1,1,0,0,1,0,0,0,0,1,2,80.44999694824219,1072.0,1
1174-FGIFN,0,0,1,1,28,1,1,1,0,0,0,1,0,1,1,1,2,90.44999694824219,2509.25,0
6620-HVDUJ,1,0,0,0,24,1,0,0,1,1,0,1,0,0,0,0,0,60.45000076293945,1440.75,0
4701-MLJPN,1,0,0,0,31,1,0,0,0,0,1,1,0,0,0,1,2,55.25,1715.6500244140625,1
1032-MAELW,0,0,1,1,68,1,1,0,1,1,1,1,0,1,1,1,2,78.44999694824219,5333.35009765625,0
7641-TQFHN,1,0,0,1,39,1,1,1,0,0,0,1,1,1,2,0,3,100.55000305175781,3895.35009765625,0
